2025-02-28 16:49:55,737 INFO  Logger.cs: 70 - 
2025-02-28 16:50:39,461 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 底座-1
2025-02-28 16:50:39,461 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 45连接杠-1
2025-02-28 16:50:39,461 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 45连接杠-1
2025-02-28 16:50:39,462 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 45连接杠-1
2025-02-28 16:50:39,462 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节23连接件-1
2025-02-28 16:50:39,462 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 关节23连接件-1
2025-02-28 16:50:39,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 关节23连接件-1
2025-02-28 16:50:39,463 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HTD3M 80T_base-1
2025-02-28 16:50:39,463 INFO  ExportHelperExtension.cs: 1136 - Found 51 in HTD3M 80T_base-1
2025-02-28 16:50:39,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HTD3M 80T_base-1
2025-02-28 16:50:39,463 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节34连接件-1
2025-02-28 16:50:39,463 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 关节34连接件-1
2025-02-28 16:50:39,464 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 关节34连接件-1
2025-02-28 16:50:39,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 底座盘-1
2025-02-28 16:50:39,464 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 底座盘-1
2025-02-28 16:50:39,465 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 底座盘-1
2025-02-28 16:50:39,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 45连接件-1
2025-02-28 16:50:39,465 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 45连接件-1
2025-02-28 16:50:39,465 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 45连接件-1
2025-02-28 16:50:39,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HTD3M 80T_base-3
2025-02-28 16:50:39,466 INFO  ExportHelperExtension.cs: 1136 - Found 51 in HTD3M 80T_base-3
2025-02-28 16:50:39,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HTD3M 80T_base-3
2025-02-28 16:50:39,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 34齿轮-1
2025-02-28 16:50:39,467 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 34齿轮-1
2025-02-28 16:50:39,467 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 34齿轮-1
2025-02-28 16:50:39,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 最底下的底座盘-1
2025-02-28 16:50:39,468 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 最底下的底座盘-1
2025-02-28 16:50:39,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 最底下的底座盘-1
2025-02-28 16:50:39,710 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-28 16:50:39,713 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-28 16:50:39,717 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-28 16:52:09,548 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:52:10,774 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:52:11,498 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:53:14,800 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:54:05,758 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:54:23,801 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:54:37,712 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:54:53,462 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:33,958 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:34,001 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:34,076 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:34,720 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:34,738 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:41,885 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:49,220 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:56:55,467 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:57:15,267 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:57:49,499 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:58:07,002 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 16:58:26,411 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 17:11:08,231 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-02-28 17:11:08,349 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:32:44,882 INFO  SwAddin.cs: 294 - Assembly export called for file 总装
2025-02-28 19:32:44,884 INFO  SwAddin.cs: 299 - Save is required
2025-02-28 19:32:44,885 INFO  SwAddin.cs: 313 - Saving assembly
2025-02-28 19:32:45,693 INFO  SwAddin.cs: 316 - Opening property manager
2025-02-28 19:32:45,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 总装
2025-02-28 19:32:45,695 INFO  ExportHelperExtension.cs: 1136 - Found 67 in 总装
2025-02-28 19:32:45,695 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 总装
2025-02-28 19:32:45,696 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-28 19:32:45,696 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2025-02-28 19:32:45,696 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BaseWall_2_v2-1
2025-02-28 19:32:45,697 INFO  ExportHelperExtension.cs: 1136 - Found 67 in BaseWall_2_v2-1
2025-02-28 19:32:45,697 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BaseWall_2_v2-1
2025-02-28 19:32:45,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 底座-1
2025-02-28 19:32:45,698 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 底座-1
2025-02-28 19:32:45,698 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 底座-1
2025-02-28 19:32:45,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 45连接杠-1
2025-02-28 19:32:45,698 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 45连接杠-1
2025-02-28 19:32:45,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 45连接杠-1
2025-02-28 19:32:45,700 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 关节23连接件-1
2025-02-28 19:32:45,700 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 关节23连接件-1
2025-02-28 19:32:45,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 关节23连接件-1
2025-02-28 19:32:45,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HTD3M 80T_base-1
2025-02-28 19:32:45,701 INFO  ExportHelperExtension.cs: 1136 - Found 51 in HTD3M 80T_base-1
2025-02-28 19:32:45,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HTD3M 80T_base-1
2025-02-28 19:32:45,702 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 关节34连接件-1
2025-02-28 19:32:45,702 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 关节34连接件-1
2025-02-28 19:32:45,703 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 关节34连接件-1
2025-02-28 19:32:45,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 底座盘-1
2025-02-28 19:32:45,703 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 底座盘-1
2025-02-28 19:32:45,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 底座盘-1
2025-02-28 19:32:45,704 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 45连接件-1
2025-02-28 19:32:45,704 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 45连接件-1
2025-02-28 19:32:45,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 45连接件-1
2025-02-28 19:32:45,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HTD3M 80T_base-3
2025-02-28 19:32:45,705 INFO  ExportHelperExtension.cs: 1136 - Found 51 in HTD3M 80T_base-3
2025-02-28 19:32:45,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HTD3M 80T_base-3
2025-02-28 19:32:45,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 34齿轮-1
2025-02-28 19:32:45,706 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 34齿轮-1
2025-02-28 19:32:45,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 34齿轮-1
2025-02-28 19:32:45,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 最底下的底座盘-1
2025-02-28 19:32:45,707 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 最底下的底座盘-1
2025-02-28 19:32:45,707 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 最底下的底座盘-1
2025-02-28 19:32:45,708 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 关节6零部件-1
2025-02-28 19:32:45,708 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 关节6零部件-1
2025-02-28 19:32:45,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 关节6零部件-1
2025-02-28 19:32:45,708 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 总装
2025-02-28 19:32:45,709 INFO  ExportHelperExtension.cs: 1136 - Found 67 in 总装
2025-02-28 19:32:45,709 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in 总装
2025-02-28 19:32:45,709 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-28 19:32:45,710 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2025-02-28 19:32:45,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BaseWall_2_v2-1
2025-02-28 19:32:45,710 INFO  ExportHelperExtension.cs: 1136 - Found 67 in BaseWall_2_v2-1
2025-02-28 19:32:45,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseWall_2_v2-1
2025-02-28 19:32:45,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 底座-1
2025-02-28 19:32:45,711 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 底座-1
2025-02-28 19:32:45,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 底座-1
2025-02-28 19:32:45,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 45连接杠-1
2025-02-28 19:32:45,712 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 45连接杠-1
2025-02-28 19:32:45,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 45连接杠-1
2025-02-28 19:32:45,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节23连接件-1
2025-02-28 19:32:45,713 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 关节23连接件-1
2025-02-28 19:32:45,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 关节23连接件-1
2025-02-28 19:32:45,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HTD3M 80T_base-1
2025-02-28 19:32:45,714 INFO  ExportHelperExtension.cs: 1136 - Found 51 in HTD3M 80T_base-1
2025-02-28 19:32:45,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HTD3M 80T_base-1
2025-02-28 19:32:45,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节34连接件-1
2025-02-28 19:32:45,715 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 关节34连接件-1
2025-02-28 19:32:45,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 关节34连接件-1
2025-02-28 19:32:45,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 底座盘-1
2025-02-28 19:32:45,716 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 底座盘-1
2025-02-28 19:32:45,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 底座盘-1
2025-02-28 19:32:45,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 45连接件-1
2025-02-28 19:32:45,717 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 45连接件-1
2025-02-28 19:32:45,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 45连接件-1
2025-02-28 19:32:45,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HTD3M 80T_base-3
2025-02-28 19:32:45,718 INFO  ExportHelperExtension.cs: 1136 - Found 51 in HTD3M 80T_base-3
2025-02-28 19:32:45,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HTD3M 80T_base-3
2025-02-28 19:32:45,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 34齿轮-1
2025-02-28 19:32:45,719 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 34齿轮-1
2025-02-28 19:32:45,719 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 34齿轮-1
2025-02-28 19:32:45,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 最底下的底座盘-1
2025-02-28 19:32:45,720 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 最底下的底座盘-1
2025-02-28 19:32:45,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 最底下的底座盘-1
2025-02-28 19:32:45,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节6零部件-1
2025-02-28 19:32:45,720 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 关节6零部件-1
2025-02-28 19:32:45,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 关节6零部件-1
2025-02-28 19:32:45,938 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-28 19:32:45,940 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-28 19:32:45,944 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-28 19:33:01,078 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:33:37,033 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:33:41,586 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:33:56,526 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:33:56,970 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:33:57,014 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:33:57,064 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:34:01,096 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:34:19,509 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:34:22,155 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:34:35,132 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:34:50,519 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:34:54,762 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:35:03,544 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:35:20,552 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:35:29,738 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:35:39,794 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:35:54,965 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:35:57,154 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-28 19:55:09,974 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-28 19:55:12,356 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-02-28 19:55:12,361 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-02-28 19:55:12,362 INFO  ExportHelperExtension.cs: 1402 - Fixing 146
